여행ID,TRIP_ID,출발방문지ID,도착방문지ID,출발시간,도착시간,이동방법코드1,이동방법코드2
c_c004745,2210130003,,2210130003,,2022/10/13 12:30,1,
d_d001833,2210100003,,2210100003,,2022/10/10 16:30,2,
d_d005963,2210180004,,2210180004,,2022/10/18 12:30,12,
b_b003777,2209260002,,2209260002,,2022/09/26 15:00,2,
d_d002330,2210090001,,2210090001,,2022/10/09 7:00,15,
d_d000561,2208260012,,2208260012,,2022/08/26 17:30,15,
d_d002702,2210150001,,2210150001,,2022/10/15 9:30,15,
b_b000140,2208130005,,2208130005,,2022/08/13 17:00,15,
c_c002769,2209240005,,2209240005,,2022/09/24 17:30,1,
d_d001470,2209210006,,2209210006,,2022/09/21 16:00,2,
d_d010596,2211010005,,2211010005,,2022/11/01 15:30,2,
b_b000461,2208070003,,2208070003,,2022/08/07 13:30,1,
d_d002687,2210070001,,2210070001,,2022/10/07 13:30,15,
d_d002541,2210220008,,2210220008,,2022/10/22 18:00,15,
d_d007901,2210280007,,2210280007,,2022/10/28 22:00,2,
d_d000149,2208210001,2208210001,,2022/08/21 10:00,,,
d_d010086,2211010005,,2211010005,,2022/11/01 16:30,1,
d_d001331,2209110009,,2209110009,,2022/09/11 11:30,2,
d_d000824,2208240002,,2208240002,,2022/08/24 14:00,2,
d_d001223,2209110001,,2209110001,,2022/09/11 10:00,1,
b_b002876,2208240001,,2208240001,,2022/08/24 11:30,1,
d_d004399,2210160004,,2210160004,,2022/10/16 12:30,1,
a_a003675,2209270006,,2209270006,,2022/09/27 4:30,15,
d_d002109,2210050008,,2210050008,,2022/10/05 14:30,2,
d_d007528,2210300006,,2210300006,,2022/10/30 17:00,1,
d_d000511,2208270003,,2208270003,,2022/08/27 19:00,2,
d_d001574,2210040005,,2210040005,,2022/10/04 18:30,2,
d_d012236,2211070002,,2211070002,,2022/11/07 20:00,1,
d_d002533,2210070009,,2210070009,,2022/10/07 18:30,15,
d_d003762,2210220007,,2210220007,,2022/10/22 13:00,1,
d_d002853,2210120001,,2210120001,,2022/10/12 11:30,1,1
d_d009016,2210300006,,2210300006,,2022/10/30 19:00,1,
d_d001637,2209280003,,2209280003,,2022/09/28 12:00,1,
d_d001894,2210260004,,2210260004,,2022/10/26 15:30,4,
d_d007965,2210290007,,2210290007,,2022/10/29 22:30,2,
d_d010447,2211010002,,2211010002,,2022/11/01 10:00,5,
d_d001293,2209290004,,2209290004,,2022/09/29 13:30,9,
d_d007809,2210290012,,2210290012,,2022/10/29 19:30,1,
d_d005318,2210270002,,2210270002,,2022/10/27 13:00,4,
c_c002779,2209230003,,2209230003,,2022/09/23 21:00,12,
d_d001229,2209180002,,2209180002,,2022/09/18 14:00,2,
d_d000515,2208260008,,2208260008,,2022/08/26 18:30,14,
d_d007174,2210230002,,2210230002,,2022/10/23 12:00,2,
d_d002389,2210110002,,2210110002,,2022/10/11 11:30,1,
d_d005098,2210090002,,2210090002,,2022/10/09 17:30,1,
d_d010231,2211050007,,2211050007,,2022/11/05 21:00,16,
d_d001432,2209100009,,2209100009,,2022/09/10 15:30,2,
d_d000668,2208200010,,2208200010,,2022/08/20 17:00,4,13
d_d012420,2211130001,2211130001,,2022/11/13 10:00,,,
d_d004100,2210120009,,2210120009,,2022/10/12 18:30,2,
d_d002973,2210120009,,2210120009,,2022/10/12 21:00,9,
d_d007029,2210280004,,2210280004,,2022/10/28 16:00,1,
d_d010186,2210310009,,2210310009,,2022/10/31 23:30,4,
d_d008034,2210300002,,2210300002,,2022/10/30 8:00,5,15
d_d010758,2211040003,,2211040003,,2022/11/04 11:00,9,
d_d005392,2210220004,,2210220004,,2022/10/22 19:30,4,
d_d006384,2210310004,,2210310004,,2022/10/31 16:00,13,
d_d002979,2210090003,,2210090003,,2022/10/09 13:30,1,15
d_d003456,2210110002,,2210110002,,2022/10/11 12:30,2,
d_d009696,2211050008,,2211050008,,2022/11/05 18:30,15,
c_c002289,2209130010,,2209130010,,2022/09/13 18:30,1,
d_d003058,2210270004,,2210270004,,2022/10/27 14:00,4,
d_d000048,2208070001,2208070001,,2022/08/07 7:00,,,
d_d000470,2208200006,,2208200006,,2022/08/20 23:30,9,4
d_d006734,2210190005,,2210190005,,2022/10/19 20:00,13,4
c_c002769,2209250007,,2209250007,,2022/09/25 15:00,1,
d_d009756,2211050005,,2211050005,,2022/11/05 19:30,15,
d_d001638,2209240005,,2209240005,,2022/09/24 17:30,15,
d_d009745,2210310001,,2210310001,,2022/10/31 11:30,2,
d_d001362,2209270008,,2209270008,,2022/09/27 20:00,13,15
d_d001416,2209110012,,2209110012,,2022/09/11 8:30,9,
d_d006878,2210210001,,2210210001,,2022/10/21 10:00,15,
d_d007112,2210250003,,2210250003,,2022/10/25 13:00,1,
d_d002198,2210100007,,2210100007,,2022/10/10 22:00,5,
d_d003060,2210290003,,2210290003,,2022/10/29 15:30,15,15
d_d004801,2210090008,,2210090008,,2022/10/09 14:00,2,
d_d002033,2210020008,,2210020008,,2022/10/02 12:00,2,
d_d004479,2210080005,,2210080005,,2022/10/08 16:00,1,
d_d002111,2210220001,,2210220001,,2022/10/22 8:30,15,
d_d009310,2210310002,,2210310002,,2022/10/31 2:00,1,
d_d003233,2210130003,,2210130003,,2022/10/13 12:30,1,
d_d004004,2211060005,,2211060005,,2022/11/06 14:30,1,
d_d000304,2208200002,,2208200002,,2022/08/20 10:30,2,
d_d004161,2210100001,,2210100001,,2022/10/10 11:30,1,
c_c000836,2209120001,,2209120001,,2022/09/12 13:00,2,
d_d002503,2210100010,,2210100010,,2022/10/10 18:30,2,
d_d004098,2210300001,2210300001,,2022/10/30 12:00,,,
d_d001394,2209160008,,2209160008,,2022/09/16 17:00,2,
d_d000380,2209080002,,2209080002,,2022/09/08 10:30,12,
d_d012275,2211090008,,2211090008,,2022/11/09 23:00,15,
d_d010606,2211060001,,2211060001,,2022/11/06 11:00,2,
c_c001002,2209080001,,2209080001,,2022/09/08 11:00,15,
c_c005613,2211050001,,2211050001,,2022/11/05 9:30,2,10
d_d010634,2211050003,,2211050003,,2022/11/05 17:30,15,
b_b003977,2209210001,2209210001,,2022/09/21 11:00,,,
d_d001658,2209250002,,2209250002,,2022/09/25 12:30,2,
d_d007806,2210300004,,2210300004,,2022/10/30 16:00,1,
d_d000640,2208280001,2208280001,,2022/08/28 9:00,,,
d_d002021,2210070002,,2210070002,,2022/10/07 13:00,15,
d_d001748,2209250001,2209250001,,2022/09/25 7:00,,,
d_d007742,2210270011,,2210270011,,2022/10/27 16:30,2,
c_c000121,2208180001,2208180001,,2022/08/18 7:00,,,
d_d000012,2208190005,,2208190005,,2022/08/19 16:30,14,
d_d002166,2210190002,,2210190002,,2022/10/19 10:00,4,
d_d006312,2210250001,,2210250001,,2022/10/25 12:00,15,
d_d007570,2210270003,,2210270003,,2022/10/27 12:00,9,
b_b001056,2208170007,,2208170007,,2022/08/17 18:30,15,
d_d003854,2210130003,,2210130003,,2022/10/13 16:30,1,
d_d010107,2211030008,,2211030008,,2022/11/03 20:00,2,
d_d001855,2210050007,,2210050007,,2022/10/05 14:30,16,
d_d004195,2210140005,,2210140005,,2022/10/14 16:00,1,
d_d001794,2210080002,,2210080002,,2022/10/08 10:30,2,
d_d001394,2209140006,,2209140006,,2022/09/14 19:30,9,
c_c000684,2208280003,,2208280003,,2022/08/28 9:00,4,
d_d004459,2210290003,,2210290003,,2022/10/29 17:00,5,
c_c000965,2209010006,,2209010006,,2022/09/01 15:00,4,
d_d002155,2209290002,,2209290002,,2022/09/29 10:00,1,
d_d000987,2209120010,,2209120010,,2022/09/12 21:00,4,
d_d000276,2208230003,,2208230003,,2022/08/23 15:00,9,
d_d004465,2210130002,,2210130002,,2022/10/13 11:30,15,
d_d003233,2210140006,,2210140006,,2022/10/14 23:30,1,
d_d002965,2210220001,2210220001,,2022/10/22 11:00,,,
d_d004296,2210290008,,2210290008,,2022/10/29 21:00,15,
d_d009283,2211010007,,2211010007,,2022/11/01 15:30,1,
d_d000488,2208240004,,2208240004,,2022/08/24 13:00,1,
b_b000212,2208130001,2208130001,,2022/08/13 15:00,,,
d_d000017,2208220007,,2208220007,,2022/08/22 22:00,15,
d_d010253,2210300001,2210300001,,2022/10/30 4:00,,,
d_d002756,2210020008,,2210020008,,2022/10/02 20:00,2,
d_d004349,2210140005,,2210140005,,2022/10/14 16:30,2,
d_d001353,2209140003,,2209140003,,2022/09/14 17:00,15,
b_b001198,2209040008,,2209040008,,2022/09/04 19:30,15,
d_d002718,2210070002,,2210070002,,2022/10/07 18:00,13,15
d_d009467,2210300005,,2210300005,,2022/10/30 19:30,2,
d_d002202,2210170004,,2210170004,,2022/10/17 13:30,2,
d_d001454,2209180001,,2209180001,,2022/09/18 11:00,2,
d_d009241,2211020006,,2211020006,,2022/11/02 14:00,2,
d_d004908,2210260006,,2210260006,,2022/10/26 12:00,15,
d_d002303,2210090004,,2210090004,,2022/10/09 17:30,4,
d_d000402,2208190004,,2208190004,,2022/08/19 18:30,1,1
d_d009723,2210310003,,2210310003,,2022/10/31 18:00,1,
d_d000889,2208260006,,2208260006,,2022/08/26 18:30,2,
d_d001380,2209240008,,2209240008,,2022/09/24 21:00,2,
d_d001439,2209290006,,2209290006,,2022/09/29 14:30,13,
d_d006140,2210200002,,2210200002,,2022/10/20 8:30,2,
a_a003912,2210090004,,2210090004,,2022/10/09 14:00,1,
d_d006312,2210230004,,2210230004,,2022/10/23 14:00,1,
d_d004254,2210100002,,2210100002,,2022/10/10 12:30,1,1
d_d007870,2210280006,,2210280006,,2022/10/28 12:30,2,
d_d000572,2209020001,,2209020001,,2022/09/02 18:30,15,
d_d001725,2210130006,,2210130006,,2022/10/13 15:00,15,
b_b004490,2209300003,,2209300003,,2022/09/30 10:30,2,
d_d000778,2209040004,,2209040004,,2022/09/04 18:00,2,
d_d012420,2211130004,,2211130004,,2022/11/13 12:00,1,
d_d004823,2210210005,,2210210005,,2022/10/21 16:00,1,
d_d001208,2209190006,,2209190006,,2022/09/19 16:00,2,
d_d004165,2210290004,,2210290004,,2022/10/29 14:00,1,
d_d002713,2210020001,,2210020001,,2022/10/02 8:00,2,15
d_d002490,2210070006,,2210070006,,2022/10/07 18:00,4,
d_d010576,2211020004,,2211020004,,2022/11/02 14:30,1,
d_d000660,2209030003,,2209030003,,2022/09/03 11:30,1,
b_b005802,2210010010,,2210010010,,2022/10/01 18:30,12,12
d_d000116,2208160002,,2208160002,,2022/08/16 19:00,4,5
d_d001182,2209190006,,2209190006,,2022/09/19 21:00,2,2
d_d000139,2208110008,,2208110008,,2022/08/11 14:00,16,
d_d001683,2210040002,,2210040002,,2022/10/04 12:00,16,
d_d001238,2209110008,,2209110008,,2022/09/11 15:00,1,
d_d011377,2211040008,,2211040008,,2022/11/04 7:00,4,
d_d007058,2210240005,,2210240005,,2022/10/24 20:30,1,
d_d002917,2210100003,,2210100003,,2022/10/10 11:00,13,
d_d009367,2210300006,,2210300006,,2022/10/30 17:30,2,
d_d007112,2210250005,,2210250005,,2022/10/25 15:00,1,
d_d001821,2210030007,,2210030007,,2022/10/03 16:00,2,
d_d002389,2210080004,,2210080004,,2022/10/08 16:00,1,
d_d010217,2210300003,,2210300003,,2022/10/30 7:00,9,
d_d002253,2210160002,,2210160002,,2022/10/16 12:30,2,
d_d004104,2210110001,,2210110001,,2022/10/11 19:30,1,
d_d002064,2210160002,,2210160002,,2022/10/16 13:30,9,
d_d005317,2210200003,,2210200003,,2022/10/20 13:00,1,1
d_d004403,2210080010,,2210080010,,2022/10/08 20:30,1,
d_d000518,2208250002,,2208250002,,2022/08/25 12:00,2,
d_d010523,2211030010,,2211030010,,2022/11/03 20:00,15,
d_d006839,2210230001,,2210230001,,2022/10/23 7:00,2,
d_d004141,2210090003,,2210090003,,2022/10/09 16:00,4,
d_d006985,2210250002,,2210250002,,2022/10/25 14:30,4,
d_d002978,2210050004,,2210050004,,2022/10/05 8:30,16,
d_d007630,2210260002,,2210260002,,2022/10/26 22:00,16,
d_d000622,2208290005,,2208290005,,2022/08/29 13:30,15,
d_d003135,2210110003,,2210110003,,2022/10/11 11:30,1,
d_d012336,2211120005,,2211120005,,2022/11/12 17:00,1,
d_d001560,2209300009,,2209300009,,2022/09/30 12:30,9,
d_d012490,2211120001,2211120001,,2022/11/12 11:00,,,
d_d000621,2208240001,,2208240001,,2022/08/24 10:30,4,
d_d001904,2210040003,,2210040003,,2022/10/04 12:00,16,
d_d012340,2211130001,2211130001,,2022/11/13 15:30,,,
d_d009475,2211040002,,2211040002,,2022/11/04 11:00,2,
d_d000092,2208070002,,2208070002,,2022/08/07 12:30,2,
a_a003857,2210020003,,2210020003,,2022/10/02 18:00,1,5
c_c002880,2209250001,,2209250001,,2022/09/25 1:30,1,
d_d010245,2210300007,,2210300007,,2022/10/30 13:00,2,15
d_d001440,2209220005,,2209220005,,2022/09/22 20:30,2,
d_d001031,2209080006,,2209080006,,2022/09/08 14:00,2,
d_d002861,2210070008,,2210070008,,2022/10/07 18:30,13,
b_b002904,2209040005,,2209040005,,2022/09/04 12:30,1,
d_d000017,2208220006,,2208220006,,2022/08/22 20:00,2,
d_d005350,2210180005,,2210180005,,2022/10/18 15:00,1,1
d_d005632,2210250005,,2210250005,,2022/10/25 15:30,1,
d_d002055,2210150001,,2210150001,,2022/10/15 10:00,2,
d_d001999,2210240002,,2210240002,,2022/10/24 17:30,1,
d_d004837,2210240003,,2210240003,,2022/10/24 12:00,2,
d_d001616,2209260003,,2209260003,,2022/09/26 13:30,2,
d_d000104,2208150011,,2208150011,,2022/08/15 21:30,2,
d_d001395,2209080002,,2209080002,,2022/09/08 8:00,1,
d_d002473,2210100006,,2210100006,,2022/10/10 13:30,2,
d_d003789,2210090001,2210090001,,2022/10/09 10:00,,,
d_d001741,2210190001,2210190001,,2022/10/19 13:30,,,
d_d004747,2210230007,,2210230007,,2022/10/23 20:00,1,
a_a002495,2210020005,,2210020005,,2022/10/02 17:30,1,
d_d001238,2209100009,,2209100009,,2022/09/10 16:00,1,
d_d003098,2210170001,2210170001,,2022/10/17 11:30,,,
d_d010501,2211040004,,2211040004,,2022/11/04 15:30,2,
d_d001595,2209220004,,2209220004,,2022/09/22 14:00,2,
d_d000547,2208220010,,2208220010,,2022/08/22 21:00,13,15
d_d000221,2208210006,,2208210006,,2022/08/21 18:30,13,15
d_d000770,2209030008,,2209030008,,2022/09/03 20:30,13,
d_d000871,2209030007,,2209030007,,2022/09/03 18:00,2,
d_d002267,2210100004,,2210100004,,2022/10/10 14:00,15,
d_d008242,2210300002,,2210300002,,2022/10/30 11:00,2,
d_d007630,2210270004,,2210270004,,2022/10/27 19:00,15,
d_d000221,2208220006,,2208220006,,2022/08/22 17:30,2,
c_c004084,2209300009,,2209300009,,2022/09/30 23:00,7,
d_d003349,2211010006,,2211010006,,2022/11/01 0:00,15,
d_d005281,2210110004,,2210110004,,2022/10/11 8:30,9,
d_d004633,2210090008,,2210090008,,2022/10/09 16:00,15,
d_d006753,2210240007,,2210240007,,2022/10/24 17:00,2,
d_d005446,2210160002,,2210160002,,2022/10/16 11:00,1,
d_d010870,2211030003,,2211030003,,2022/11/03 12:30,2,
b_b003052,2208190004,,2208190004,,2022/08/19 14:30,1,
d_d006746,2210260009,,2210260009,,2022/10/26 17:30,1,
d_d000153,2208290007,,2208290007,,2022/08/29 23:00,15,
d_d001325,2209160003,,2209160003,,2022/09/16 14:00,2,
d_d003304,2210060002,,2210060002,,2022/10/06 14:30,1,1
d_d002459,2210050010,,2210050010,,2022/10/05 19:30,2,
d_d012488,2211120006,,2211120006,,2022/11/12 15:00,1,
d_d001448,2209250006,,2209250006,,2022/09/25 19:00,2,
a_a006450,2210150007,,2210150007,,2022/10/15 13:30,1,
d_d000304,2208200005,,2208200005,,2022/08/20 17:30,4,
d_d000130,2208160001,,2208160001,,2022/08/16 13:00,1,
b_b014101,2210280005,,2210280005,,2022/10/28 16:00,1,
d_d000799,2208280003,,2208280003,,2022/08/28 11:00,9,
d_d001434,2209160006,,2209160006,,2022/09/16 18:30,2,
d_d008017,2210280003,,2210280003,,2022/10/28 18:00,9,
d_d008962,2210310004,,2210310004,,2022/10/31 18:00,2,
d_d003098,2210210001,,2210210001,,2022/10/21 11:30,2,
d_d000152,2208120002,,2208120002,,2022/08/12 11:00,7,13
d_d000190,2208200007,,2208200007,,2022/08/20 21:00,1,15
c_c000334,2208180001,2208180001,,2022/08/18 10:00,,,
d_d002259,2210220004,,2210220004,,2022/10/22 13:00,15,
d_d003029,2210200005,,2210200005,,2022/10/20 17:00,15,
d_d001574,2210020006,,2210020006,,2022/10/02 17:00,2,
d_d002861,2210070003,,2210070003,,2022/10/07 10:00,15,
d_d002384,2210110001,2210110001,,2022/10/11 15:00,,,
d_d000660,2209040005,,2209040005,,2022/09/04 15:00,15,
d_d004767,2210110001,,2210110001,,2022/10/11 18:30,2,
c_c004164,2210090001,,2210090001,,2022/10/09 11:30,1,
a_a002451,2210030001,2210030001,,2022/10/03 10:30,,,
d_d001352,2209180003,,2209180003,,2022/09/18 8:00,15,
d_d000097,2208210005,,2208210005,,2022/08/21 19:00,2,
d_d001846,2210270002,,2210270002,,2022/10/27 10:00,15,
b_b000516,2208070004,,2208070004,,2022/08/07 16:00,1,
d_d009192,2210280004,,2210280004,,2022/10/28 14:30,15,15
d_d001270,2210010001,,2210010001,,2022/10/01 11:00,2,
d_d006902,2210280003,,2210280003,,2022/10/28 12:00,1,
d_d000483,2208240002,,2208240002,,2022/08/24 10:30,2,15
d_d004943,2210230004,,2210230004,,2022/10/23 15:30,2,
d_d007809,2210290002,,2210290002,,2022/10/29 6:30,1,
d_d003075,2210160001,,2210160001,,2022/10/16 15:00,1,
d_d002701,2210140003,,2210140003,,2022/10/14 14:30,2,
d_d000101,2208150002,,2208150002,,2022/08/15 13:30,2,
d_d008062,2210270006,,2210270006,,2022/10/27 18:30,2,
d_d010505,2210300008,,2210300008,,2022/10/30 18:30,15,
d_d007544,2210300004,,2210300004,,2022/10/30 19:00,4,
d_d001247,2209210001,,2209210001,,2022/09/21 11:30,2,2
d_d001119,2209110011,,2209110011,,2022/09/11 18:30,4,
a_a005932,2210230008,,2210230008,,2022/10/23 20:00,15,
d_d001816,2210020005,,2210020005,,2022/10/02 19:00,1,
d_d002036,2210220004,,2210220004,,2022/10/22 14:30,14,
d_d012489,2211130003,,2211130003,,2022/11/13 16:00,1,
d_d003281,2210070001,,2210070001,,2022/10/07 8:00,15,
d_d004236,2210090007,,2210090007,,2022/10/09 19:30,1,
d_d009223,2210270008,,2210270008,,2022/10/27 15:00,1,
d_d004754,2210160003,,2210160003,,2022/10/16 11:30,1,
d_d002064,2210140002,,2210140002,,2022/10/14 11:30,2,
d_d004432,2210100005,,2210100005,,2022/10/10 15:30,2,
d_d001936,2210020003,,2210020003,,2022/10/02 20:00,12,
d_d001901,2210100004,,2210100004,,2022/10/10 18:30,15,
d_d009379,2211020010,,2211020010,,2022/11/02 16:00,2,
d_d000797,2208210004,,2208210004,,2022/08/21 16:30,2,
d_d004046,2210140002,,2210140002,,2022/10/14 13:30,15,
c_c000009,2210030003,,2210030003,,2022/10/03 12:00,1,
a_a001653,2209240003,,2209240003,,2022/09/24 10:30,15,
d_d009728,2211020005,,2211020005,,2022/11/02 14:30,2,
d_d003156,2210050003,,2210050003,,2022/10/05 11:00,2,
d_d002681,2210090002,,2210090002,,2022/10/09 11:30,2,
d_d005574,2210150010,,2210150010,,2022/10/15 18:00,15,
d_d009903,2210310002,,2210310002,,2022/10/31 21:00,2,4
c_c003390,2210100004,,2210100004,,2022/10/10 13:00,1,
d_d003166,2211010003,,2211010003,,2022/11/01 2:30,2,
d_d005976,2210130006,,2210130006,,2022/10/13 14:30,1,
d_d000429,2208280006,,2208280006,,2022/08/28 21:00,2,
d_d010444,2210310008,,2210310008,,2022/10/31 21:00,2,
d_d003471,2210090002,,2210090002,,2022/10/09 15:00,1,1
d_d001673,2209260004,,2209260004,,2022/09/26 15:00,16,
d_d010612,2210300005,,2210300005,,2022/10/30 14:30,2,
d_d000054,2208140003,,2208140003,,2022/08/14 16:30,9,
d_d002701,2210190004,,2210190004,,2022/10/19 11:00,2,
d_d009042,2210290005,,2210290005,,2022/10/29 15:00,15,
d_d010193,2211050005,,2211050005,,2022/11/05 15:00,13,5
d_d004404,2210210002,,2210210002,,2022/10/21 10:30,1,
b_b000462,2208100002,,2208100002,,2022/08/10 12:30,15,
d_d002070,2210010004,,2210010004,,2022/10/01 14:30,2,
d_d009090,2210300002,,2210300002,,2022/10/30 12:00,2,
d_d010592,2211030008,,2211030008,,2022/11/03 20:00,2,
c_c002434,2209180006,,2209180006,,2022/09/18 18:30,1,
b_b004327,2209250002,,2209250002,,2022/09/25 9:30,15,
d_d006137,2210220005,,2210220005,,2022/10/22 13:30,2,
d_d009437,2210290004,,2210290004,,2022/10/29 15:00,5,
d_d009051,2210290007,,2210290007,,2022/10/29 21:00,2,
d_d009484,2210310006,,2210310006,,2022/10/31 1:30,15,
d_d002157,2210110007,,2210110007,,2022/10/11 17:00,2,
d_d003005,2210080002,,2210080002,,2022/10/08 10:30,15,
a_a001537,2208270001,,2208270001,,2022/08/27 11:30,1,
d_d006984,2210220003,,2210220003,,2022/10/22 13:00,13,
a_a001746,2209260001,,2209260001,,2022/09/26 10:00,1,
d_d005333,2210200001,,2210200001,,2022/10/20 9:00,9,1
d_d001427,2209210004,,2209210004,,2022/09/21 19:00,15,
a_a001299,2209030004,,2209030004,,2022/09/03 15:00,15,
a_a001118,2208300007,,2208300007,,2022/08/30 17:30,5,
d_d009148,2210310003,,2210310003,,2022/10/31 16:00,15,
d_d003601,2210110002,,2210110002,,2022/10/11 17:00,1,
d_d010225,2210290005,,2210290005,,2022/10/29 16:30,15,
d_d000261,2208220005,,2208220005,,2022/08/22 2:30,2,
d_d003856,2210160003,,2210160003,,2022/10/16 9:30,2,15
a_a008710,2210240005,,2210240005,,2022/10/24 17:00,1,
d_d001616,2209220005,,2209220005,,2022/09/22 15:30,2,
d_d004538,2210290004,,2210290004,,2022/10/29 18:30,1,
d_d006778,2210210001,2210210001,,2022/10/21 9:00,,,
d_d007005,2210220010,,2210220010,,2022/10/22 15:30,15,
d_d001527,2210010004,,2210010004,,2022/10/01 15:30,2,
d_d002757,2210090002,,2210090002,,2022/10/09 10:30,2,16
c_c002512,2209220001,2209220001,,2022/09/22 9:30,,,
a_a002976,2210220002,,2210220002,,2022/10/22 11:00,2,
d_d001580,2209220006,,2209220006,,2022/09/22 10:00,2,
d_d000435,2208260003,,2208260003,,2022/08/26 16:00,1,
d_d002402,2210040009,,2210040009,,2022/10/04 19:30,15,
c_c006429,2210230002,,2210230002,,2022/10/23 10:30,1,
d_d001686,2209300006,,2209300006,,2022/09/30 21:30,5,
d_d006185,2210140001,2210140001,,2022/10/14 8:00,,,
d_d001541,2209260008,,2209260008,,2022/09/26 12:00,2,
d_d000515,2208260004,,2208260004,,2022/08/26 8:30,15,
d_d002547,2210070001,,2210070001,,2022/10/07 10:30,1,
d_d001842,2210010006,,2210010006,,2022/10/01 14:30,2,
a_a002787,2209290003,,2209290003,,2022/09/29 10:30,10,
d_d000718,2208270003,,2208270003,,2022/08/27 12:00,1,
d_d002631,2210190010,,2210190010,,2022/10/19 20:00,15,
d_d001834,2210070003,,2210070003,,2022/10/07 12:30,9,
d_d003876,2210070004,,2210070004,,2022/10/07 17:00,1,
d_d004588,2210110003,,2210110003,,2022/10/11 16:30,15,
d_d001884,2210120003,,2210120003,,2022/10/12 13:30,2,
d_d002027,2210130006,,2210130006,,2022/10/13 18:00,2,
d_d000253,2208220006,,2208220006,,2022/08/22 17:00,2,
d_d002928,2210070002,,2210070002,,2022/10/07 11:00,1,15
d_d005789,2210270004,,2210270004,,2022/10/27 14:00,1,
d_d000291,2208200008,,2208200008,,2022/08/20 20:00,4,
d_d002856,2210150006,,2210150006,,2022/10/15 21:30,2,
c_c000009,2210030004,,2210030004,,2022/10/03 13:00,1,
c_c003064,2209230005,,2209230005,,2022/09/23 23:30,15,
d_d003566,2210240001,,2210240001,,2022/10/24 11:30,2,
d_d003928,2210250011,,2210250011,,2022/10/25 20:00,2,
d_d007901,2210290001,,2210290001,,2022/10/29 13:30,9,
b_b004731,2209250001,,2209250001,,2022/09/25 11:00,1,
b_b000542,2208180001,,2208180001,,2022/08/18 10:30,1,
d_d007637,2210270001,,2210270001,,2022/10/27 11:30,15,
d_d000518,2208250008,2208250008,,2022/08/25 12:30,,,
b_b003295,2210280001,2210280001,,2022/10/28 7:30,,,
d_d000072,2208120006,,2208120006,,2022/08/12 16:00,2,
d_d001607,2209250003,,2209250003,,2022/09/25 13:30,2,
d_d001278,2209250005,,2209250005,,2022/09/25 16:30,2,
d_d000380,2209080005,,2209080005,,2022/09/08 15:00,15,
d_d002283,2210070001,,2210070001,,2022/10/07 8:00,2,
d_d007500,2210260007,,2210260007,,2022/10/26 19:00,2,
d_d001519,2209300001,,2209300001,,2022/09/30 9:00,2,
d_d002283,2210040009,,2210040009,,2022/10/04 17:00,2,
d_d002193,2210090007,,2210090007,,2022/10/09 20:00,15,
d_d002734,2210020002,,2210020002,,2022/10/02 16:00,13,
d_d002227,2210080004,,2210080004,,2022/10/08 15:00,2,
a_a002144,2209090002,,2209090002,,2022/09/09 10:30,5,
c_c000293,2208190004,,2208190004,,2022/08/19 13:00,15,
b_b000516,2208080003,,2208080003,,2022/08/08 16:30,1,
d_d000806,2209050003,,2209050003,,2022/09/05 13:30,4,
d_d003634,2210130002,,2210130002,,2022/10/13 14:00,1,
d_d009800,2211050001,2211050001,,2022/11/05 10:30,,,
d_d004093,2211010001,,2211010001,,2022/11/01 20:00,1,
d_d000290,2208210006,,2208210006,,2022/08/21 17:00,13,
d_d004161,2210090003,,2210090003,,2022/10/09 13:30,1,
d_d005963,2210160002,,2210160002,,2022/10/16 9:00,4,
b_b002878,2208210001,,2208210001,,2022/08/21 13:00,1,
c_c005361,2210150005,,2210150005,,2022/10/15 15:00,1,
d_d000709,2208220001,,2208220001,,2022/08/22 9:00,4,
b_b006905,2211060009,,2211060009,,2022/11/06 18:00,1,
d_d003617,2210280003,,2210280003,,2022/10/28 14:00,1,
a_a008642,2210220003,,2210220003,,2022/10/22 11:30,8,5
d_d010661,2210310006,,2210310006,,2022/10/31 12:00,2,2
d_d001557,2209250005,,2209250005,,2022/09/25 19:00,2,
d_d010389,2211040007,,2211040007,,2022/11/04 22:00,15,
d_d002643,2210140003,,2210140003,,2022/10/14 9:00,1,
d_d007467,2210270008,,2210270008,,2022/10/27 17:00,2,
d_d009301,2211020006,,2211020006,,2022/11/02 16:30,2,
d_d003814,2210100001,,2210100001,,2022/10/10 9:00,1,1
d_d000352,2208250001,,2208250001,,2022/08/25 10:00,2,
d_d000328,2209030004,,2209030004,,2022/09/03 19:30,2,
d_d003742,2210120005,,2210120005,,2022/10/12 19:00,2,
b_b000187,2208260002,,2208260002,,2022/08/26 13:30,1,1
d_d001281,2209090009,,2209090009,,2022/09/09 21:30,2,
d_d000468,2209030007,,2209030007,,2022/09/03 22:00,9,15
d_d000357,2208250007,,2208250007,,2022/08/25 22:30,9,5
d_d001352,2209180006,,2209180006,,2022/09/18 12:30,15,
d_d002734,2210040004,,2210040004,,2022/10/04 16:30,4,15
d_d003583,2210220001,2210220001,,2022/10/22 11:30,,,
d_d010436,2211020004,,2211020004,,2022/11/02 11:00,15,
b_b007899,2210220001,2210220001,,2022/10/22 9:00,,,
d_d007848,2211040013,,2211040013,,2022/11/04 20:30,2,15
d_d000791,2208230004,,2208230004,,2022/08/23 12:30,2,
d_d002416,2210170009,,2210170009,,2022/10/17 15:30,15,
d_d010231,2211030008,,2211030008,,2022/11/03 18:00,4,
