방문자ID,여행ID,진행순서,방문지명,방문시작일자,방문종료일자,도로명주소,지번주소,X좌표,Y좌표,도로명코드,지번코드,POI_ID,POI_NM,체류시간,방문자유형코드,재방문여부,VISIT_CHC_REASON_CD,LODGING_TYPE_CD,만족도,재방문의향,추천의향,시군구코드
2209220003,d_d001601,3,제주국제공항,2022-09-22,2022-09-22,제주특별자치도 제주시 공항로 2,제주특별자치도 제주시 용담2동 2002,126.492769,33.50707896,,,,,30,9,Y,6,,4,4,4,
2209300003,d_d001599,19,제주국제공항,2022-09-30,2022-09-30,제주특별자치도 제주시 공항로 2,제주특별자치도 제주시 용담2동 2002,126.492769,33.50707896,,,,,60,9,Y,6,,4,4,4,
2210190005,d_d006711,5,용머리해안,2022-10-19,2022-10-19,,제주특별자치도 서귀포시 안덕면 사계리,126.3147366,33.23165676,,,,,30,7,Y,4,,4,4,4,
2210180002,d_d002527,14,쇠소깍,2022-10-18,2022-10-18,제주특별자치도 서귀포시 쇠소깍로 104,제주특별자치도 서귀포시 하효동 990-1,126.6224051,33.25424607,,,,,90,1,Y,1,,5,5,5,
2210010014,d_d002019,13,천진항,2022-10-01,2022-10-01,제주특별자치도 제주시 우도면 우도해안길 627,제주특별자치도 제주시 우도면 연평리,126.9501866,33.49228954,,,POI01000000ALD37E,삼양동해녀탈의장,0,9,Y,11,,4,4,4,
2210140004,d_d005747,13,판포포구,2022-10-14,2022-10-14,대전광역시 유성구 대덕대로512번길 20,제주특별자치도 제주시 한경면 판포리,126.2000233,33.36502163,,,POI010000006PN2T9,대전정보문화산업진흥원,30,9,N,9,,5,5,5,
2210210005,d_d002987,14,집,2022-10-21,2022-10-22,,,,,,,,,270,21,,,,,,,50110
2210180006,d_d002122,27,집,2022-10-18,2022-10-19,,,,,,,,,450,21,,,,,,,41113
2208060005,c_c000059,11,이마트 여수점,2022-08-06,2022-08-06,전남 여수시 좌수영로 277,전남 여수시 오림동 405-1,127.7150174,34.75789376,,,POI010000006YJ58W,이마트,60,4,Y,6,,5,5,5,
2210230001,d_d003287,24,제주동문시장,2022-10-23,2022-10-23,제주특별자치도 제주시 동문로 16,제주특별자치도 제주시 일도일동 1148-2,126.5283034,33.51278396,,,POI010000006VWMBQ,동문시장,30,4,Y,5,,4,3,3,
2208220006,d_d000345,15,오션패밀리호텔,2022-08-22,2022-08-23,제주특별자치도 제주시 일주서로 7531,제주특별자치도 제주시 이호일동 1725,126.4508746,33.49529782,,,,,120,24,N,8,1,4,2,2,
2210120005,d_d002029,20,제주국제공항 JDC면세점,2022-10-12,2022-10-12,제주특별자치도 제주시 공항로 2,제주특별자치도 제주시 용담2동 2002,126.4928945,33.50696767,,,,,120,10,Y,11,,5,5,5,
2210060001,d_d002379,8,중문수두리보말칼국수,2022-10-06,2022-10-06,제주특별자치도 서귀포시 천제연로 192,제주특별자치도 서귀포시 중문동 2056-2,126.4249994,33.25156774,,,,,60,11,Y,2,,5,5,5,
2211020004,d_d004638,5,광주공항,2022-11-02,2022-11-02,광주 광산구 상무대로 420-25,광주 광산구 신촌동 698-9,126.810978,35.14017939,,,,,60,9,Y,6,,5,5,5,
2210290008,d_d007809,10,오늘은카트레이싱,2022-10-29,2022-10-29,제주특별자치도 서귀포시 표선면 중산간동로 4776,제주특별자치도 서귀포시 표선면 성읍리 2197-16,126.7905232,33.38155972,,,,,30,5,N,2,,5,5,5,
2210090003,d_d004865,3,제주항연안여객터미널,2022-10-09,2022-10-09,제주특별자치도 제주시 임항로 111,제주특별자치도 제주시 건입동 918-30,126.5350025,33.51959286,,,,,30,9,Y,6,,3,3,4,
2208210003,d_d000543,21,화순금모래해수욕장,2022-08-21,2022-08-21,제주특별자치도 서귀포시 안덕면 화순해안로 69,제주특별자치도 서귀포시 안덕면 화순리 833-2,126.3335893,33.24003243,,,,,60,1,N,2,,5,5,5,
2208150003,d_d000096,14,면차롱,2022-08-15,2022-08-15,제주특별자치도 제주시 한림읍 한림로 380,제주특별자치도 제주시 한림읍 협재리 1898,126.2436596,33.39626658,,,POI01000000D5YVGN,협재밥집술집홍대부부,60,11,N,2,,2,1,1,
2210210001,d_d002631,19,제주국제공항,2022-10-21,2022-10-21,제주특별자치도 제주시 공항로 2,제주특별자치도 제주시 용담2동 2002,126.492769,33.50707896,,,,,120,9,Y,4,,3,3,3,
2210160004,d_d005963,4,제주국제공항,2022-10-16,2022-10-16,제주특별자치도 제주시 공항로 2,제주특별자치도 제주시 용담2동 2002,126.492769,33.50707896,,,,,0,9,N,6,,5,5,5,
2210270005,d_d001846,21,여미지식물원,2022-10-27,2022-10-27,제주특별자치도 서귀포시 중문관광로 93,제주특별자치도 서귀포시 색달동 2484-1,126.4142595,33.25260678,,,POI01000000B314GV,여미지식물원,90,6,Y,4,,4,3,3,
2209160004,d_d001428,22,런던다락,2022-09-16,2022-09-16,제주특별자치도 제주시 한림읍 한림로 335,제주특별자치도 제주시 한림읍 협재리 2447-27,126.2402599,33.39366006,,,,,30,4,N,5,,3,3,3,
2208280002,d_d001091,7,베케,2022-08-28,2022-08-28,제주특별자치도 서귀포시 효돈로 54,제주특별자치도 서귀포시 신효동 1137-1,126.6049215,33.26191692,,,,,30,11,N,2,,5,5,5,
2209070002,d_d000498,13,춘심이네 본점,2022-09-07,2022-09-07,제주특별자치도 서귀포시 안덕면 창천중앙로24번길 16,제주특별자치도 서귀포시 안덕면 창천리 160-4,126.3705335,33.26448563,,,POI010000006VU0SJ,춘심이네,60,11,Y,4,,5,5,5,
2209170002,d_d001437,14,해녀김밥 함덕 본점,2022-09-17,2022-09-17,제주특별자치도 제주시 조천읍 조함해안로 490,제주특별자치도 제주시 조천읍 함덕리 1252-55,126.6651601,33.54258538,,,,,30,11,N,2,,2,2,2,
2208130007,d_d000145,23,제주국제공항,2022-08-13,2022-08-13,제주특별자치도 제주시 공항로 2,제주특별자치도 제주시 용담2동 2002,126.492769,33.50707896,,,,,150,9,Y,6,,5,5,5,
2210280006,d_d003472,12,제주민속촌,2022-10-28,2022-10-28,제주특별자치도 서귀포시 표선면 민속해안로 631-34,제주특별자치도 서귀포시 표선면 표선리 40-1,126.8422973,33.32239595,,,POI01000000AL8VQK,제주민속박물관,60,2,N,6,,5,3,4,
2210160001,d_d002856,8,서귀포칠십리시공원,2022-10-16,2022-10-16,,제주특별자치도 서귀포시 서홍동 576-9,126.5541939,33.24638164,,,,,30,1,N,2,,3,3,3,
2210070003,d_d002130,3,제주국제공항,2022-10-07,2022-10-07,제주특별자치도 제주시 공항로 2,제주특별자치도 제주시 용담2동 2002,126.492769,33.50707896,,,POI01000000BXPOZG,중앙시장,0,9,Y,6,,3,3,3,
2210220004,d_d007179,4,삼춘네 칼국수,2022-10-22,2022-10-22,제주특별자치도 서귀포시 안덕면 중산간서로 1815,제주특별자치도 서귀포시 안덕면 서광리 279,126.3284379,33.28676242,,,,,60,11,N,6,,3,3,3,
2210200003,d_d003542,2,성산일출봉,2022-10-20,2022-10-20,제주특별자치도 서귀포시 성산읍 일출로 284-12,제주특별자치도 서귀포시 성산읍 성산리 78,126.9405375,33.45913497,,,POI01000000EHG9GW,성산일출봉,150,1,N,9,,5,4,4,
2210190008,d_d006028,17,불광선원,2022-10-19,2022-10-19,제주특별자치도 서귀포시 남원읍 하례망장포로 27-38,제주특별자치도 서귀포시 남원읍 하례리 27,126.639385,33.26189903,,,,,60,2,Y,4,,5,5,5,
2208230001,d_d000507,26,올래국수 본점,2022-08-23,2022-08-23,제주특별자치도 제주시 귀아랑길 24,제주특별자치도 제주시 연동 301-19,126.4972672,33.49152862,,,,,30,11,N,1,,5,5,5,
2210120002,d_d005403,2,에코랜드테마파크,2022-10-12,2022-10-12,제주특별자치도 제주시 조천읍 번영로 1278-169,제주특별자치도 제주시 조천읍 교래리 385-1,126.6702787,33.44833873,,,,,60,6,Y,4,,4,4,4,
2210190003,d_d003932,15,오늘은녹차한잔,2022-10-19,2022-10-19,제주특별자치도 서귀포시 표선면 중산간동로 4772,제주특별자치도 서귀포시 표선면 성읍리 2197,126.7909911,33.3818346,,,POI010000006W7Y58,오늘은녹차한잔,90,11,N,2,,5,5,5,
2210270006,d_d007127,7,광치기해변,2022-10-27,2022-10-27,,제주특별자치도 서귀포시 성산읍 고성리 224-33,126.9238966,33.45231691,,,,,30,1,N,1,,5,5,5,
2210120003,d_d002824,21,제주돔베막국수,2022-10-12,2022-10-12,제주특별자치도 제주시 한경면 고산로 35,제주특별자치도 제주시 한경면 고산리 2749-3,126.1793629,33.30416278,,,,,30,11,N,9,,5,5,5,
2209030003,c_c000982,3,하멜전시관,2022-09-03,2022-09-03,전남 여수시 하멜로 96,전남 여수시 종화동 458-5,127.7485433,34.73669972,,,POI01000000BZHMJS,하멜전시관,60,3,N,1,,4,3,3,
2210160005,d_d004978,32,도두해녀의집,2022-10-16,2022-10-16,제주특별자치도 제주시 도두항길 16,제주특별자치도 제주시 도두일동 2587-4,126.4666285,33.50617758,,,,,60,11,Y,1,,5,5,5,
2210150011,d_d002134,46,집,2022-10-15,2022-10-16,,,,,,,,,90,21,,,,,,,47113
2209250003,d_d001178,11,중문대포주상절리대,2022-09-25,2022-09-25,제주특별자치도 서귀포시 이어도로 36-30,제주특별자치도 서귀포시 중문동 2768-1,126.4260174,33.23799399,,,POI010000006W7BS8,ICC제주국제컨벤션센터,30,1,N,1,,4,4,4,
2210250008,d_d003566,26,카페노티드 제주애월,2022-10-25,2022-10-25,제주특별자치도 제주시 애월읍 애월로1길 24-9,제주특별자치도 제주시 애월읍 애월리 2527-3,126.3097228,33.46327185,,,,,30,11,N,2,,3,3,3,
2210230004,d_d007434,10,집,2022-10-23,2022-10-24,,,,,,,POI01000000C2A5F4,미화아파트/2동,480,21,,,,,,,50110
2209170009,d_d001386,21,서귀포우체국수련원,2022-09-17,2022-09-17,제주특별자치도 서귀포시 태평로439번길 25,제주특별자치도 서귀포시 정방동 529-3,126.5645201,33.24652642,,,POI01000000B30RGH,우체국서귀포수련원,60,24,Y,8,11,3,3,3,
2210160001,d_d004195,22,순두부엔짬뽕 서귀포직영점,2022-10-16,2022-10-16,제주특별자치도 서귀포시 새왓로 20,제주특별자치도 서귀포시 서호동 824-6,126.520505,33.25580276,,,POI01000000C9OK4T,민지하우스,60,11,N,5,,3,3,3,
2210060003,d_d002816,20,김포국제공항 국내선 도착층,2022-10-06,2022-10-06,,서울 강서구 공항동 1373,126.8035944,37.55937011,,,,,30,9,Y,6,,4,3,3,
2211040003,d_d009059,8,말고기연구소,2022-11-04,2022-11-04,제주특별자치도 제주시 북성로 43,제주특별자치도 제주시 삼도이동 1116-4,126.5203074,33.51553467,,,POI010000006VVFMT,우방종합건설(주),30,11,N,3,,5,5,5,
2210180006,d_d002035,3,김해국제공항 P1국내선주차장,2022-10-18,2022-10-18,,,,,,,,,60,9,Y,11,,4,4,4,26440
2210180002,d_d006111,10,정방폭포,2022-10-18,2022-10-18,,제주특별자치도 서귀포시 동홍동 299-3,126.5716053,33.24499661,,,,,30,1,N,1,,5,5,5,
2211070009,d_d009398,19,삼다버거,2022-11-07,2022-11-07,제주특별자치도 제주시 구좌읍 선유로 80,제주특별자치도 제주시 구좌읍 김녕리 4696,126.7357025,33.54824134,,,,,30,11,N,2,,4,4,4,
2209060006,d_d000751,37,귤꽃다락,2022-09-06,2022-09-06,제주특별자치도 서귀포시 이어도로1027번길 34,제주특별자치도 서귀포시 서호동 133,126.5225393,33.24640841,,,,,30,11,N,1,,5,5,5,
2210220005,d_d003563,4,제주고기국수만세국수,2022-10-22,2022-10-22,제주특별자치도 제주시 오라로 152,제주특별자치도 제주시 오라일동 1074-6,126.5188172,33.49404848,,,,,30,11,N,2,,3,3,3,
2211050009,d_d009381,21,사계전복,2022-11-05,2022-11-05,제주특별자치도 서귀포시 안덕면 사계로 207,제주특별자치도 서귀포시 안덕면 사계리 933,126.3031436,33.2484201,,,,,30,11,N,2,,5,5,5,
2208310001,d_d000153,20,제주국제공항,2022-08-31,2022-08-31,제주특별자치도 제주시 공항로 2,제주특별자치도 제주시 용담2동 2002,126.492769,33.50707896,,,,,60,9,N,6,,5,5,5,
2210280005,d_d008051,7,온평바다한그릇,2022-10-28,2022-10-28,제주특별자치도 서귀포시 성산읍 환해장성로 467,제주특별자치도 서귀포시 성산읍 온평리 1192-1,126.9050635,33.39872636,,,,,60,11,N,2,,5,5,5,
2211030004,d_d011298,11,친구집,2022-11-03,2022-11-03,,,,,,,,,300,22,,,,,,,50110
2209280005,d_d001937,9,성산포항종합여객터미널 도항선선착장,2022-09-28,2022-09-28,제주특별자치도 서귀포시 성산읍 성산등용로 112-7,제주특별자치도 서귀포시 성산읍 성산리 347-9,126.9336898,33.4734202,,,POI01000000EHG8ZE,성산포항종합여객터미널주차타워,30,9,N,6,,3,3,3,
2210270014,d_d004730,22,수목원길야시장,2022-10-27,2022-10-27,,제주특별자치도 제주시 연동 1320-2,126.4878862,33.47014229,,,POI01000000B3576S,수목원테마파크,90,4,N,1,,4,5,5,
2210300004,d_d009826,11,기쁨이네해물탕&돌솥밥,2022-10-30,2022-10-30,제주특별자치도 제주시 조천읍 신북로 527-1,제주특별자치도 제주시 조천읍 함덕리 1269-17,126.6662928,33.54201142,,,,,60,11,N,3,,4,3,3,
2210010007,b_b004253,7,비지니스호텔,2022-10-01,2022-10-02,경남 통영시 통영해안로 575,경남 통영시 무전동 55-1,128.4396379,34.85635826,,,POI010000006VQ670,비지니스호텔,240,24,N,2,1,5,5,5,
2210080005,d_d002993,5,집,2022-10-08,2022-10-09,,,,,,5011025340,,,270,21,,,,,,,
2210070001,d_d003861,26,보름우스테이,2022-10-07,2022-10-08,제주특별자치도 서귀포시 효돈순환로 262,제주특별자치도 서귀포시 하효동 840,126.6163364,33.2569937,,,,,240,24,N,2,8,5,5,5,
2209250002,d_d001775,2,김포국제공항 국내선,2022-09-25,2022-09-25,서울 강서구 하늘길 112,서울 강서구 공항동 1373,126.8028655,37.55894903,,,,,60,9,Y,6,,4,5,5,
2210080001,a_a006269,1,집,2022-10-08,2022-10-08,,,,,,,,,,21,,,,,,,41190
2210300002,b_b011640,2,마산가고파국화축제,2022-10-30,2022-10-30,경남 창원시 마산합포구 수산1길 74,경남 창원시 마산합포구 신포동2가 121,128.575719,35.19985611,,,,,0,8,Y,4,,4,3,4,
2209010005,c_c001169,4,죽녹원,2022-09-01,2022-09-01,,전남 담양군 담양읍 향교리 산 44,126.9859309,35.32783715,,,,,60,2,N,1,,5,5,5,
2209220003,d_d001558,17,철가방을든해녀,2022-09-22,2022-09-22,제주특별자치도 서귀포시 대정읍 마라로 85,제주특별자치도 서귀포시 대정읍 가파리 732,126.2658666,33.11647886,,,,,30,11,N,2,,5,5,5,
2208190005,b_b001756,5,삼선암,2022-08-19,2022-08-19,,경북 울릉군 북면 천부리 산 4-1,130.9078438,37.54941656,,,,,30,1,N,1,,4,4,4,
2210210004,d_d004618,16,카프리애월,2022-10-21,2022-10-21,제주특별자치도 제주시 애월읍 애월로4길 18,제주특별자치도 제주시 애월읍 애월리 2150-8,126.3141068,33.46333224,,,POI0100000078RSLF,카프리애월게스트하우스,120,22,Y,4,,4,4,4,
2210040010,d_d001693,54,김포국제공항 국내선,2022-10-04,2022-10-04,서울 강서구 하늘길 112,서울 강서구 공항동 1373,126.8028655,37.55894903,,,,,0,9,Y,6,,4,3,3,
2211050003,d_d010177,3,제주국제공항,2022-11-05,2022-11-05,제주특별자치도 제주시 공항로 2,제주특별자치도 제주시 용담2동 2002,126.492769,33.50707896,,,,,0,9,Y,6,,4,5,5,
2209120005,a_a002216,4,온수리성당,2022-09-12,2022-09-12,인천 강화군 길상면 온수길38번길 14,인천 강화군 길상면 온수리 505-3,126.4900409,37.64030796,,,POI010000006GE5HI,온수리성공회성당유형문화재52호,0,12,N,9,,3,3,3,
2209300003,a_a003158,2,ZUN게스트하우스,2022-09-30,2022-09-30,인천 중구 하늘초롱길 58,,,,,,,,60,24,N,2,7,5,5,5,28110
2210240001,d_d006952,1,집,2022-10-24,2022-10-24,,,,,,4146311300,POI01000000C0Q3FG,구성삼성래미안1차아파트/114동,,21,,,,,,,
2210200004,d_d004654,11,지인 집,2022-10-20,2022-10-21,,,,,,,,,540,22,,,,,,,50110
2210160002,d_d003212,11,이호테우해수욕장,2022-10-16,2022-10-16,제주특별자치도 제주시 조천읍 조함해안로 585,제주특별자치도 제주시 이호일동 1665-13,126.4526908,33.4973768,,,POI0100000078KLO4,샤워실,30,1,Y,1,,5,5,5,
2211110005,d_d012308,5,집,2022-11-11,2022-11-12,,,,,,5011011100,POI010000006VXOO6,화북주공1단지아파트,390,21,,,,,,,
2211020008,d_d010103,20,호랑호랑,2022-11-02,2022-11-02,제주특별자치도 서귀포시 성산읍 일출로 86,제주특별자치도 서귀포시 성산읍 고성리 235,126.9215281,33.45003977,,,,,30,11,N,9,,4,3,4,
2210120006,d_d004582,13,집,2022-10-12,2022-10-13,,,,,,,POI01000000B31ZNX,서부농업기술센터,60,21,,,,,,,11440
2210300003,d_d007623,17,소랑아시,2022-10-30,2022-10-30,제주특별자치도 서귀포시 중문관광로 27,제주특별자치도 서귀포시 색달동 2507-1,126.4146681,33.25570306,,,,,30,4,N,9,,3,3,3,
2210120008,d_d005091,7,집,2022-10-12,2022-10-13,,,,,,,,,360,21,,,,,,,50110
2209180001,d_d001429,5,클럽링크,2022-09-18,2022-09-18,제주특별자치도 제주시 신대로16길 44,제주특별자치도 제주시 연동 273-34,126.4916867,33.48712412,,,POI01000000BZ0LJA,신제주종합시장,60,12,N,1,,3,2,2,
2210030006,c_c004042,6,전북대학교 전주캠퍼스,2022-10-03,2022-10-04,전북 전주시 덕진구 백제대로 567,전북 전주시 덕진구 금암동 663,127.1296052,35.84572115,,,POI01000000AKZCWX,전북대학교/체육관,420,22,,,,,,,
2208170002,d_d000014,17,처가,2022-08-17,2022-08-17,,제주특별자치도 제주시 일도이동,,,,,,,60,22,,,,,,,50110
2209230014,d_d001336,12,물고기자리게스트하우스,2022-09-23,2022-09-24,제주특별자치도 제주시 애월읍 고내로9길 41,제주특별자치도 제주시 애월읍 고내리 1117,126.3377416,33.46673532,,,POI01000000B34G71,물고기자리게스트하우스,120,24,N,6,7,4,5,4,
2210300001,d_d009394,11,9.81파크,2022-10-30,2022-10-30,제주특별자치도 제주시 애월읍 천덕로 880-24,제주특별자치도 제주시 애월읍 어음리 산 131-3,126.366664,33.39028982,,,POI01000000ALBIRB,9.81파크,120,13,Y,4,,5,5,5,
2210040004,d_d001839,20,광치기해변,2022-10-04,2022-10-04,,제주특별자치도 서귀포시 성산읍 고성리 224-33,126.9238966,33.45231691,,,,,60,1,N,9,,5,5,5,
2210080003,c_c003306,3,성식당,2022-10-08,2022-10-08,전남 목포시 수강로4번길 6,전남 목포시 영해동1가 8-3,126.3864973,34.785604,,,,,0,11,N,1,,3,3,3,
2209020010,c_c000965,29,경기전,2022-09-02,2022-09-02,전북 전주시 완산구 태조로 44,전북 전주시 완산구 풍남동3가 102,127.1497299,35.81538665,,,POI01000000B2TJL6,경기전사적지339호,30,2,Y,4,,5,5,5,
2210220002,c_c007725,6,집,2022-10-22,2022-10-23,,,,,,4427010100,POI0100000069SWUT,당진1차푸르지오아파트/상가,270,21,,,,,,,
2211040002,d_d010575,8,월령선인장군락지,2022-11-04,2022-11-04,,제주특별자치도 제주시 한림읍 월령리 359-4,126.2154316,33.37787925,,,,,30,1,Y,4,,5,5,5,
2210080008,d_d002399,29,점점,2022-10-08,2022-10-08,제주특별자치도 제주시 조천읍 신촌북3길 39-3,제주특별자치도 제주시 조천읍 신촌리 2396,126.6152502,33.53703443,,,,,60,11,N,2,,5,5,5,
2210190003,d_d006712,3,제주국제공항,2022-10-19,2022-10-19,제주특별자치도 제주시 공항로 2,제주특별자치도 제주시 용담2동 2002,126.492769,33.50707896,,,,,30,9,Y,6,,5,5,5,
2210270001,d_d001758,12,우도,2022-10-27,2022-10-27,,제주특별자치도 제주시 우도면 연평리,126.9555823,33.50441997,,,,,390,1,N,1,,5,5,5,
2210280012,d_d008062,20,스물셋,2022-10-28,2022-10-29,제주특별자치도 제주시 구좌읍 평대서길 26,제주특별자치도 제주시 구좌읍 평대리 1950,126.837315,33.5351234,,,,,90,24,N,2,3,4,4,4,
2210010006,a_a004548,6,블루오션레지던스호텔,2022-10-01,2022-10-02,인천 중구 영종대로 911,인천 중구 중산동 1886-7,126.5635148,37.48735336,,,,,30,24,Y,8,1,4,2,3,
2208070001,d_d000048,1,집,2022-08-07,2022-08-07,,,,,,,POI01000000CMK1L0,씨유천안성정시티점,,21,,,,,,,
2210100006,d_d002228,19,천제연폭포,2022-10-10,2022-10-10,제주특별자치도 서귀포시 천제연로 132,제주특별자치도 서귀포시 중문동 2232,126.4183754,33.25267658,,,,,30,1,N,1,,3,2,3,
2210300013,d_d007400,35,친구집,2022-10-30,2022-10-31,,,,,,,,,90,22,,,,,,,27260
2209270003,d_d001345,22,달달미깡감귤밭,2022-09-27,2022-09-27,,제주특별자치도 서귀포시 남원읍 하례리 964-2,126.6199455,33.2795275,,,,,60,13,N,2,,5,5,5,
2211010007,d_d010531,14,얌얌돈까스,2022-11-01,2022-11-01,제주특별자치도 제주시 구좌읍 구좌로 44,제주특별자치도 제주시 구좌읍 세화리 1421-1,126.8561969,33.52315549,,,,,30,11,N,2,,5,4,4,
2211060002,a_a010014,11,파라다이스시티 원더박스,2022-11-06,2022-11-06,인천 중구 영종해안남로321번길 186,인천 중구 운서동 2874,126.4573003,37.43657966,,,,,360,6,N,1,,5,5,5,
2209260002,c_c002534,2,낭도  갱변미술길,2022-09-26,2022-09-26,,,,,,,,,30,1,N,1,,5,4,5,46130
2210110001,d_d004816,1,집,2022-10-11,2022-10-11,,,,,,,POI01000000B341CR,SONOBELLE,,21,,,,,,,50110
2208270005,d_d001091,4,아르떼뮤지엄 제주,2022-08-27,2022-08-27,제주특별자치도 제주시 애월읍 어림비로 478,제주특별자치도 제주시 애월읍 어음리 1503,126.3450106,33.39670048,, ,POI01000000EG7TC2,아르떼뮤지엄,60,3,N,1,,4,4,4,
2210010005,a_a004548,5,역전할머니맥주 영종하늘도시점,2022-10-01,2022-10-01,인천 중구 하늘별빛로65번길 21,인천 중구 중산동 1885-8,126.5626416,37.48780063,,,,,60,11,N,8,,4,4,3,
2210180004,d_d002166,40,한라수목원,2022-10-18,2022-10-18,제주특별자치도 제주시 수목원길 72,제주특별자치도 제주시 연동 2484,126.4932661,33.46978393,,,,,60,1,N,5,,4,4,4,
2210250005,d_d007017,11,용연계곡,2022-10-25,2022-10-25,,제주특별자치도 제주시 용담일동 2581-4,126.514431,33.51276463,,,POI01000000BZ165I,용담공원,30,1,N,1,,4,3,4,
2211020005,d_d010450,12,우도물들이 해녀의집,2022-11-02,2022-11-02,제주특별자치도 제주시 우도면 우도해안길 572,제주특별자치도 제주시 우도면 연평리 813,126.9504015,33.52291528,,,POI01000000ALCMUJ,우도물들이해녀의집,30,11,N,2,,5,5,5,
2211020003,d_d009414,7,비케이브,2022-11-02,2022-11-02,제주특별자치도 제주시 조천읍 동백로 122,제주특별자치도 제주시 조천읍 선흘리 161-6,126.7200188,33.50838157,,,,,90,11,N,2,,5,5,5,
2211060005,d_d009381,27,성이시돌목장,2022-11-06,2022-11-06,제주특별자치도 제주시 한림읍 금악동길 35,제주특별자치도 제주시 한림읍 금악리 142,126.3273211,33.34776988,,,POI01000000B31QBC,성이시돌목장,30,13,N,2,,2,2,1,
2210170008,d_d003364,23,호텔윈스토리,2022-10-17,2022-10-17,제주특별자치도 서귀포시 중정로 11,제주특별자치도 서귀포시 서귀동 318-17,126.5575481,33.24768836,,,,,1440,24,N,8,1,3,3,3,
2210150008,d_d004921,19,후포해변,2022-10-15,2022-10-15,제주특별자치도 제주시 추자면 대서5길 87,제주특별자치도 제주시 추자면 대서리 267,126.2894462,33.96254101,,,,,30,24,N,5,5,4,5,5,
2210170008,d_d003715,31,제주동부경찰서,2022-10-17,2022-10-17,제주특별자치도 제주시 동광로 66,제주특별자치도 제주시 이도이동 1234,126.5359863,33.50306678,,,,,90,12,N,11,,3,3,3,
2211070005,d_d003463,16,함덕해수욕장,2022-11-07,2022-11-07,제주특별자치도 제주시 조천읍 조함해안로 525,제주특별자치도 제주시 조천읍 함덕리 1004-10,126.6692389,33.54306157,,,POI0100000078KLO4,샤워실,30,1,Y,4,,5,5,5,
2210220003,d_d007190,2,김포국제공항 국내선,2022-10-22,2022-10-22,서울 강서구 하늘길 112,서울 강서구 공항동 1373,126.8028655,37.55894903,,,,,60,9,Y,11,,5,5,5,
2210310005,d_d006335,5,오설록티뮤지엄,2022-10-31,2022-10-31,제주특별자치도 서귀포시 안덕면 신화역사로 15,제주특별자치도 서귀포시 안덕면 서광리 1235-1,126.2894893,33.30591329,,,POI01000000B31Y5E,오설록티뮤지엄,60,3,Y,4,,2,5,5,
2211050005,d_d009786,14,탐라스테이호텔제주,2022-11-05,2022-11-06,제주특별자치도 제주시 애월읍 애월해안로 881,제주특별자치도 제주시 애월읍 하귀2리 2732,126.3911929,33.4869669,,,,,240,24,N,6,1,5,5,5,
2210300010,d_d010596,10,그라벨호텔제주,2022-10-30,2022-10-30,제주특별자치도 제주시 일주서로 7316,제주특별자치도 제주시 외도일동 401-8,126.4287003,33.49240715,,,,,180,24,N,8,1,5,5,5,
2209010005,d_d001041,24,집,2022-09-01,2022-09-02,,,,,,,,,120,21,,,,,,,41281
2210170006,d_d005795,23,이호테우해수욕장,2022-10-17,2022-10-17,,제주특별자치도 제주시 이호일동 1665-13,126.4526908,33.4973768,,,,,30,1,Y,4,,4,5,3,
2208300004,d_d000482,22,벙커하우스,2022-08-30,2022-08-30,제주특별자치도 서귀포시 막숙포로41번길 66,제주특별자치도 서귀포시 법환동 140,126.519224,33.24046292,,,,,60,11,N,2,,3,2,2,
2210230001,d_d006312,27,삼일식당,2022-10-23,2022-10-23,제주특별자치도 제주시 한림읍 한림상로 92,제주특별자치도 제주시 한림읍 동명리 1614-8,126.2635565,33.40858295,,,,,30,11,Y,4,,5,5,5,
2210270006,d_d001846,22,초콜릿랜드,2022-10-27,2022-10-27,제주특별자치도 서귀포시 중문관광로110번길 15,제주특별자치도 서귀포시 색달동 2864-36,126.4134525,33.24940041,,,POI01000000BZ1M92,한국관광공사제주지사,60,3,N,11,,3,2,2,
2210250001,d_d004454,24,이춘옥의원조고등어쌈밥,2022-10-25,2022-10-25,제주특별자치도 제주시 애월읍 일주서로 7213,제주특별자치도 제주시 애월읍 하귀1리 266-1,126.4186986,33.48899591,,,,,60,11,N,5,,4,4,4,
2211050004,d_d010195,17,세화민속오일시장,2022-11-05,2022-11-05,제주특별자치도 제주시 구좌읍 해맞이해안로 1412,제주특별자치도 제주시 구좌읍 세화리 1500-5,126.8574647,33.52591225,,,POI01000000EG7KS9,세화민속오일시장,30,4,Y,9,,3,4,4,
2210230001,d_d005085,24,용두암,2022-10-23,2022-10-23,제주특별자치도 제주시 용두암길 15,제주특별자치도 제주시 용담2동 483,126.5119571,33.51611062,,,POI010000006VVGIQ,용두암공영주차장,60,1,N,6,,5,4,4,
2210100001,d_d003862,10,스시도모다찌 칠성점,2022-10-10,2022-10-10,제주특별자치도 제주시 관덕로13길 3,제주특별자치도 제주시 일도일동 1465-4,126.5257918,33.51348663,,,,,120,11,Y,4,,5,5,5,
2210100004,d_d003789,12,집,2022-10-10,2022-10-11,,,,,,,,,690,21,,,,,,,50110
2208240009,d_d000478,16,달이머물다 게스트하우스,2022-08-24,2022-08-25,제주특별자치도 제주시 구좌읍 해맞이해안로 518-38,제주특별자치도 제주시 구좌읍 행원리 1511-3,126.8028416,33.55725617,, ,POI01000000ALCKXK,바다빛펜션,270,24,Y,6,7,2,1,3,
