전체코드,시도코드,시군구코드,읍면동코드,리코드,시도명,시군구명,읍면도,리
2714014000,27,140,140,0,대구광역시,동구,내동,
2714014100,27,140,141,0,대구광역시,동구,신용동,
2714014200,27,140,142,0,대구광역시,동구,중대동,
2714014300,27,140,143,0,대구광역시,동구,송정동,
2714014400,27,140,144,0,대구광역시,동구,덕곡동,
2714014500,27,140,145,0,대구광역시,동구,지묘동,
2717000000,27,170,,,대구광역시,서구,,
2717010100,27,170,101,0,대구광역시,서구,내당동,
2717010200,27,170,102,0,대구광역시,서구,비산동,
2717010300,27,170,103,0,대구광역시,서구,평리동,
2717010400,27,170,104,0,대구광역시,서구,상리동,
2717010500,27,170,105,0,대구광역시,서구,중리동,
2717010600,27,170,106,0,대구광역시,서구,이현동,
2717010700,27,170,107,0,대구광역시,서구,원대동1가,
2717010800,27,170,108,0,대구광역시,서구,원대동2가,
2717010900,27,170,109,0,대구광역시,서구,원대동3가,
2720000000,27,200,,,대구광역시,남구,,
2720010100,27,200,101,0,대구광역시,남구,이천동,
2720010200,27,200,102,0,대구광역시,남구,봉덕동,
2720010300,27,200,103,0,대구광역시,남구,대명동,
2723000000,27,230,,,대구광역시,북구,,
2723010100,27,230,101,0,대구광역시,북구,칠성동1가,
2723010200,27,230,102,0,대구광역시,북구,칠성동2가,
2723010300,27,230,103,0,대구광역시,북구,고성동1가,
2723010400,27,230,104,0,대구광역시,북구,고성동2가,
2723010500,27,230,105,0,대구광역시,북구,고성동3가,
2723010600,27,230,106,0,대구광역시,북구,침산동,
2723010700,27,230,107,0,대구광역시,북구,노원동1가,
2723010800,27,230,108,0,대구광역시,북구,노원동2가,
2723010900,27,230,109,0,대구광역시,북구,노원동3가,
2723011000,27,230,110,0,대구광역시,북구,대현동,
2723011100,27,230,111,0,대구광역시,북구,산격동,
2723011200,27,230,112,0,대구광역시,북구,복현동,
2723011300,27,230,113,0,대구광역시,북구,검단동,
2723011400,27,230,114,0,대구광역시,북구,동변동,
2723011500,27,230,115,0,대구광역시,북구,서변동,
2723011600,27,230,116,0,대구광역시,북구,조야동,
2723011700,27,230,117,0,대구광역시,북구,노곡동,
2723011800,27,230,118,0,대구광역시,북구,읍내동,
2723011900,27,230,119,0,대구광역시,북구,동호동,
2723012000,27,230,120,0,대구광역시,북구,학정동,
2723012100,27,230,121,0,대구광역시,북구,도남동,
2723012200,27,230,122,0,대구광역시,북구,국우동,
2723012300,27,230,123,0,대구광역시,북구,구암동,
2723012400,27,230,124,0,대구광역시,북구,동천동,
2723012500,27,230,125,0,대구광역시,북구,관음동,
2723012600,27,230,126,0,대구광역시,북구,태전동,
2723012700,27,230,127,0,대구광역시,북구,매천동,
2723012800,27,230,128,0,대구광역시,북구,팔달동,
2723012900,27,230,129,0,대구광역시,북구,금호동,
2723013000,27,230,130,0,대구광역시,북구,사수동,
2723013100,27,230,131,0,대구광역시,북구,연경동,
2726000000,27,260,,,대구광역시,수성구,,
2726010100,27,260,101,0,대구광역시,수성구,범어동,
2726010200,27,260,102,0,대구광역시,수성구,만촌동,
2726010300,27,260,103,0,대구광역시,수성구,수성동1가,
2726010400,27,260,104,0,대구광역시,수성구,수성동2가,
2726010500,27,260,105,0,대구광역시,수성구,수성동3가,
2726010600,27,260,106,0,대구광역시,수성구,수성동4가,
2726010700,27,260,107,0,대구광역시,수성구,황금동,
2726010800,27,260,108,0,대구광역시,수성구,중동,
2726010900,27,260,109,0,대구광역시,수성구,상동,
2726011000,27,260,110,0,대구광역시,수성구,파동,
2726011100,27,260,111,0,대구광역시,수성구,두산동,
2726011200,27,260,112,0,대구광역시,수성구,지산동,
2726011300,27,260,113,0,대구광역시,수성구,범물동,
2726011400,27,260,114,0,대구광역시,수성구,시지동,
2726011500,27,260,115,0,대구광역시,수성구,매호동,
2726011600,27,260,116,0,대구광역시,수성구,성동,
2726011700,27,260,117,0,대구광역시,수성구,사월동,
2726011800,27,260,118,0,대구광역시,수성구,신매동,
2726011900,27,260,119,0,대구광역시,수성구,욱수동,
2726012000,27,260,120,0,대구광역시,수성구,노변동,
2726012200,27,260,122,0,대구광역시,수성구,삼덕동,
2726012300,27,260,123,0,대구광역시,수성구,연호동,
2726012400,27,260,124,0,대구광역시,수성구,이천동,
2726012500,27,260,125,0,대구광역시,수성구,고모동,
2726012600,27,260,126,0,대구광역시,수성구,가천동,
2726012700,27,260,127,0,대구광역시,수성구,대흥동,
2729000000,27,290,,,대구광역시,달서구,,
2729010100,27,290,101,0,대구광역시,달서구,성당동,
2729010200,27,290,102,0,대구광역시,달서구,두류동,
2729010400,27,290,104,0,대구광역시,달서구,파호동,
2729010500,27,290,105,0,대구광역시,달서구,호림동,
2729010600,27,290,106,0,대구광역시,달서구,갈산동,
2729010700,27,290,107,0,대구광역시,달서구,신당동,
2729010800,27,290,108,0,대구광역시,달서구,이곡동,
2729010900,27,290,109,0,대구광역시,달서구,장동,
2729011000,27,290,110,0,대구광역시,달서구,장기동,
2729011100,27,290,111,0,대구광역시,달서구,용산동,
2729011200,27,290,112,0,대구광역시,달서구,죽전동,
2729011300,27,290,113,0,대구광역시,달서구,감삼동,
2729011400,27,290,114,0,대구광역시,달서구,본리동,
2729011500,27,290,115,0,대구광역시,달서구,상인동,
2729011600,27,290,116,0,대구광역시,달서구,도원동,
2729011700,27,290,117,0,대구광역시,달서구,진천동,
2729011800,27,290,118,0,대구광역시,달서구,유천동,
2729011900,27,290,119,0,대구광역시,달서구,대천동,
2729012000,27,290,120,0,대구광역시,달서구,월성동,
2729012100,27,290,121,0,대구광역시,달서구,월암동,
2729012200,27,290,122,0,대구광역시,달서구,송현동,
2729012300,27,290,123,0,대구광역시,달서구,대곡동,
2729012400,27,290,124,0,대구광역시,달서구,본동,
2729012500,27,290,125,0,대구광역시,달서구,호산동,
2771000000,27,710,,,대구광역시,달성군,,
2771025000,27,710,250,0,대구광역시,달성군,화원읍,
2771025021,27,710,250,21,대구광역시,달성군,화원읍,천내리
2771025022,27,710,250,22,대구광역시,달성군,화원읍,구라리
2771025023,27,710,250,23,대구광역시,달성군,화원읍,성산리
2771025024,27,710,250,24,대구광역시,달성군,화원읍,설화리
2771025025,27,710,250,25,대구광역시,달성군,화원읍,명곡리
2771025026,27,710,250,26,대구광역시,달성군,화원읍,본리리
2771025300,27,710,253,0,대구광역시,달성군,논공읍,
2771025321,27,710,253,21,대구광역시,달성군,논공읍,노이리
2771025322,27,710,253,22,대구광역시,달성군,논공읍,금포리
2771025323,27,710,253,23,대구광역시,달성군,논공읍,삼리리
2771025324,27,710,253,24,대구광역시,달성군,논공읍,위천리
2771025325,27,710,253,25,대구광역시,달성군,논공읍,상리
2771025326,27,710,253,26,대구광역시,달성군,논공읍,하리
2771025327,27,710,253,27,대구광역시,달성군,논공읍,남리
2771025328,27,710,253,28,대구광역시,달성군,논공읍,북리
2771025329,27,710,253,29,대구광역시,달성군,논공읍,본리리
2771025600,27,710,256,0,대구광역시,달성군,다사읍,
2771025621,27,710,256,21,대구광역시,달성군,다사읍,이천리
2771025622,27,710,256,22,대구광역시,달성군,다사읍,달천리
2771025623,27,710,256,23,대구광역시,달성군,다사읍,박곡리
2771025624,27,710,256,24,대구광역시,달성군,다사읍,방천리
2771025625,27,710,256,25,대구광역시,달성군,다사읍,서재리
2771025626,27,710,256,26,대구광역시,달성군,다사읍,세천리
2771025627,27,710,256,27,대구광역시,달성군,다사읍,죽곡리
2771025628,27,710,256,28,대구광역시,달성군,다사읍,매곡리
2771025629,27,710,256,29,대구광역시,달성군,다사읍,부곡리
2771025630,27,710,256,30,대구광역시,달성군,다사읍,문양리
2771025631,27,710,256,31,대구광역시,달성군,다사읍,문산리
2771025900,27,710,259,0,대구광역시,달성군,유가읍,
2771025921,27,710,259,21,대구광역시,달성군,유가읍,음리
2771025922,27,710,259,22,대구광역시,달성군,유가읍,양리
2771025923,27,710,259,23,대구광역시,달성군,유가읍,용리
2771025924,27,710,259,24,대구광역시,달성군,유가읍,봉리
2771025925,27,710,259,25,대구광역시,달성군,유가읍,쌍계리
2771025926,27,710,259,26,대구광역시,달성군,유가읍,초곡리
2771025927,27,710,259,27,대구광역시,달성군,유가읍,상리
2771025928,27,710,259,28,대구광역시,달성군,유가읍,금리
2771025929,27,710,259,29,대구광역시,달성군,유가읍,유곡리
2771025930,27,710,259,30,대구광역시,달성군,유가읍,도의리
2771025931,27,710,259,31,대구광역시,달성군,유가읍,가태리
2771025932,27,710,259,32,대구광역시,달성군,유가읍,한정리
2771025933,27,710,259,33,대구광역시,달성군,유가읍,본말리
2771026200,27,710,262,0,대구광역시,달성군,옥포읍,
2771026221,27,710,262,21,대구광역시,달성군,옥포읍,신당리
2771026222,27,710,262,22,대구광역시,달성군,옥포읍,교항리
2771026223,27,710,262,23,대구광역시,달성군,옥포읍,강림리
2771026224,27,710,262,24,대구광역시,달성군,옥포읍,송촌리
2771026225,27,710,262,25,대구광역시,달성군,옥포읍,간경리
2771026226,27,710,262,26,대구광역시,달성군,옥포읍,기세리
2771026227,27,710,262,27,대구광역시,달성군,옥포읍,반송리
2771026228,27,710,262,28,대구광역시,달성군,옥포읍,김흥리
2771026229,27,710,262,29,대구광역시,달성군,옥포읍,본리리
2771026500,27,710,265,0,대구광역시,달성군,현풍읍,
2771026521,27,710,265,21,대구광역시,달성군,현풍읍,상리
2771026522,27,710,265,22,대구광역시,달성군,현풍읍,중리
2771026523,27,710,265,23,대구광역시,달성군,현풍읍,부리
2771026524,27,710,265,24,대구광역시,달성군,현풍읍,하리
2771026525,27,710,265,25,대구광역시,달성군,현풍읍,성하리
2771026526,27,710,265,26,대구광역시,달성군,현풍읍,원교리
2771026527,27,710,265,27,대구광역시,달성군,현풍읍,자모리
2771026528,27,710,265,28,대구광역시,달성군,현풍읍,오산리
2771026529,27,710,265,29,대구광역시,달성군,현풍읍,지리
2771026530,27,710,265,30,대구광역시,달성군,현풍읍,대리
2771026531,27,710,265,31,대구광역시,달성군,현풍읍,신기리
2771031000,27,710,310,0,대구광역시,달성군,가창면,
2771033000,27,710,330,0,대구광역시,달성군,하빈면,
2771038000,27,710,380,0,대구광역시,달성군,구지면,
2800000000,28,,,,인천광역시,,,
2811000000,28,110,,,인천광역시,중구,,
2811010100,28,110,101,0,인천광역시,중구,중앙동1가,
2811010200,28,110,102,0,인천광역시,중구,중앙동2가,
2811010300,28,110,103,0,인천광역시,중구,중앙동3가,
2811010400,28,110,104,0,인천광역시,중구,중앙동4가,
2811010500,28,110,105,0,인천광역시,중구,해안동1가,
2811010600,28,110,106,0,인천광역시,중구,해안동2가,
2811010700,28,110,107,0,인천광역시,중구,해안동3가,
2811010800,28,110,108,0,인천광역시,중구,해안동4가,
2811010900,28,110,109,0,인천광역시,중구,관동1가,
2811011000,28,110,110,0,인천광역시,중구,관동2가,
2811011100,28,110,111,0,인천광역시,중구,관동3가,
2811011200,28,110,112,0,인천광역시,중구,항동1가,
2811011300,28,110,113,0,인천광역시,중구,항동2가,
2811011400,28,110,114,0,인천광역시,중구,항동3가,
2811011500,28,110,115,0,인천광역시,중구,항동4가,
2811011600,28,110,116,0,인천광역시,중구,항동5가,
2811011700,28,110,117,0,인천광역시,중구,항동6가,
2811011800,28,110,118,0,인천광역시,중구,항동7가,
2811011900,28,110,119,0,인천광역시,중구,송학동1가,
2811012000,28,110,120,0,인천광역시,중구,송학동2가,
2811012100,28,110,121,0,인천광역시,중구,송학동3가,
2811012200,28,110,122,0,인천광역시,중구,사동,
2811012300,28,110,123,0,인천광역시,중구,신생동,
2811012400,28,110,124,0,인천광역시,중구,신포동,
2811012500,28,110,125,0,인천광역시,중구,답동,
2811012600,28,110,126,0,인천광역시,중구,신흥동1가,
2811012700,28,110,127,0,인천광역시,중구,신흥동2가,
2811012800,28,110,128,0,인천광역시,중구,신흥동3가,
2811012900,28,110,129,0,인천광역시,중구,선화동,
2811013000,28,110,130,0,인천광역시,중구,유동,
2811013100,28,110,131,0,인천광역시,중구,율목동,
2811013200,28,110,132,0,인천광역시,중구,도원동,
2811013300,28,110,133,0,인천광역시,중구,내동,
2811013400,28,110,134,0,인천광역시,중구,경동,
2811013500,28,110,135,0,인천광역시,중구,용동,
2811013600,28,110,136,0,인천광역시,중구,인현동,
2811013700,28,110,137,0,인천광역시,중구,전동,
2811013800,28,110,138,0,인천광역시,중구,북성동1가,
2811013900,28,110,139,0,인천광역시,중구,북성동2가,
2811014000,28,110,140,0,인천광역시,중구,북성동3가,
2811014100,28,110,141,0,인천광역시,중구,선린동,
2811014200,28,110,142,0,인천광역시,중구,송월동1가,
2811014300,28,110,143,0,인천광역시,중구,송월동2가,
2811014400,28,110,144,0,인천광역시,중구,송월동3가,
2811014500,28,110,145,0,인천광역시,중구,중산동,
2811014600,28,110,146,0,인천광역시,중구,운남동,
2811014700,28,110,147,0,인천광역시,중구,운서동,
2811014800,28,110,148,0,인천광역시,중구,운북동,
2811014900,28,110,149,0,인천광역시,중구,을왕동,
2811015000,28,110,150,0,인천광역시,중구,남북동,
2811015100,28,110,151,0,인천광역시,중구,덕교동,
2811015200,28,110,152,0,인천광역시,중구,무의동,
2814000000,28,140,,,인천광역시,동구,,
2814010100,28,140,101,0,인천광역시,동구,만석동,
2814010200,28,140,102,0,인천광역시,동구,화수동,
2814010300,28,140,103,0,인천광역시,동구,송현동,
2814010400,28,140,104,0,인천광역시,동구,화평동,
2814010500,28,140,105,0,인천광역시,동구,창영동,
2814010600,28,140,106,0,인천광역시,동구,금곡동,
2814010700,28,140,107,0,인천광역시,동구,송림동,
2817700000,28,177,,,인천광역시,미추홀구,,
2817710100,28,177,101,0,인천광역시,미추홀구,숭의동,
2817710200,28,177,102,0,인천광역시,미추홀구,용현동,
2817710300,28,177,103,0,인천광역시,미추홀구,학익동,
2817710400,28,177,104,0,인천광역시,미추홀구,도화동,
2817710500,28,177,105,0,인천광역시,미추홀구,주안동,
2817710600,28,177,106,0,인천광역시,미추홀구,관교동,
2817710700,28,177,107,0,인천광역시,미추홀구,문학동,
2818500000,28,185,,,인천광역시,연수구,,
2818510100,28,185,101,0,인천광역시,연수구,옥련동,
2818510200,28,185,102,0,인천광역시,연수구,선학동,
2818510300,28,185,103,0,인천광역시,연수구,연수동,
2818510400,28,185,104,0,인천광역시,연수구,청학동,
2818510500,28,185,105,0,인천광역시,연수구,동춘동,
2818510600,28,185,106,0,인천광역시,연수구,송도동,
2820000000,28,200,,,인천광역시,남동구,,
2820010100,28,200,101,0,인천광역시,남동구,구월동,
2820010200,28,200,102,0,인천광역시,남동구,간석동,
2820010300,28,200,103,0,인천광역시,남동구,만수동,
2820010400,28,200,104,0,인천광역시,남동구,장수동,
2820010500,28,200,105,0,인천광역시,남동구,서창동,
2820010600,28,200,106,0,인천광역시,남동구,운연동,
2820010700,28,200,107,0,인천광역시,남동구,남촌동,
2820010800,28,200,108,0,인천광역시,남동구,수산동,
2820010900,28,200,109,0,인천광역시,남동구,도림동,
2820011000,28,200,110,0,인천광역시,남동구,논현동,
2820011100,28,200,111,0,인천광역시,남동구,고잔동,
2823700000,28,237,,,인천광역시,부평구,,
2823710100,28,237,101,0,인천광역시,부평구,부평동,
2823710200,28,237,102,0,인천광역시,부평구,십정동,
2823710300,28,237,103,0,인천광역시,부평구,산곡동,
2823710400,28,237,104,0,인천광역시,부평구,청천동,
2823710500,28,237,105,0,인천광역시,부평구,삼산동,
2823710600,28,237,106,0,인천광역시,부평구,갈산동,
2823710700,28,237,107,0,인천광역시,부평구,부개동,
2823710800,28,237,108,0,인천광역시,부평구,일신동,
2823710900,28,237,109,0,인천광역시,부평구,구산동,
2824500000,28,245,,,인천광역시,계양구,,
2824510100,28,245,101,0,인천광역시,계양구,효성동,
2824510200,28,245,102,0,인천광역시,계양구,계산동,
2824510300,28,245,103,0,인천광역시,계양구,작전동,
2824510400,28,245,104,0,인천광역시,계양구,서운동,
2824510500,28,245,105,0,인천광역시,계양구,임학동,
2824510600,28,245,106,0,인천광역시,계양구,용종동,
2824510700,28,245,107,0,인천광역시,계양구,병방동,
2824510800,28,245,108,0,인천광역시,계양구,방축동,
2824510900,28,245,109,0,인천광역시,계양구,박촌동,
2824511000,28,245,110,0,인천광역시,계양구,동양동,
2824511100,28,245,111,0,인천광역시,계양구,귤현동,
2824511200,28,245,112,0,인천광역시,계양구,상야동,
2824511300,28,245,113,0,인천광역시,계양구,하야동,
2824511400,28,245,114,0,인천광역시,계양구,평동,
2824511500,28,245,115,0,인천광역시,계양구,노오지동,
2824511600,28,245,116,0,인천광역시,계양구,선주지동,
2824511700,28,245,117,0,인천광역시,계양구,이화동,
2824511800,28,245,118,0,인천광역시,계양구,오류동,
2824511900,28,245,119,0,인천광역시,계양구,갈현동,
2824512000,28,245,120,0,인천광역시,계양구,둑실동,
2824512100,28,245,121,0,인천광역시,계양구,목상동,
2824512200,28,245,122,0,인천광역시,계양구,다남동,
2824512300,28,245,123,0,인천광역시,계양구,장기동,
2826000000,28,260,,,인천광역시,서구,,
2826010100,28,260,101,0,인천광역시,서구,백석동,
2826010200,28,260,102,0,인천광역시,서구,시천동,
2826010300,28,260,103,0,인천광역시,서구,검암동,
2826010400,28,260,104,0,인천광역시,서구,경서동,
2826010500,28,260,105,0,인천광역시,서구,공촌동,
2826010600,28,260,106,0,인천광역시,서구,연희동,
2826010700,28,260,107,0,인천광역시,서구,심곡동,
2826010800,28,260,108,0,인천광역시,서구,가정동,
2826010900,28,260,109,0,인천광역시,서구,신현동,
2826011000,28,260,110,0,인천광역시,서구,석남동,
2826011100,28,260,111,0,인천광역시,서구,원창동,
2826011200,28,260,112,0,인천광역시,서구,가좌동,
2826011300,28,260,113,0,인천광역시,서구,마전동,
2826011400,28,260,114,0,인천광역시,서구,당하동,
2826011500,28,260,115,0,인천광역시,서구,원당동,
2826011700,28,260,117,0,인천광역시,서구,대곡동,
2826011800,28,260,118,0,인천광역시,서구,금곡동,
2826011900,28,260,119,0,인천광역시,서구,오류동,
2826012000,28,260,120,0,인천광역시,서구,왕길동,
2826012100,28,260,121,0,인천광역시,서구,불로동,
2826012200,28,260,122,0,인천광역시,서구,청라동,
2871000000,28,710,,,인천광역시,강화군,,
2871025000,28,710,250,0,인천광역시,강화군,강화읍,
2871025021,28,710,250,21,인천광역시,강화군,강화읍,신문리
2871025022,28,710,250,22,인천광역시,강화군,강화읍,관청리
2871025023,28,710,250,23,인천광역시,강화군,강화읍,국화리
2871025024,28,710,250,24,인천광역시,강화군,강화읍,남산리
2871025025,28,710,250,25,인천광역시,강화군,강화읍,갑곳리
2871025026,28,710,250,26,인천광역시,강화군,강화읍,용정리
2871025027,28,710,250,27,인천광역시,강화군,강화읍,옥림리
2871025028,28,710,250,28,인천광역시,강화군,강화읍,월곳리
2871025029,28,710,250,29,인천광역시,강화군,강화읍,대산리
2871031000,28,710,310,0,인천광역시,강화군,선원면,
2871032000,28,710,320,0,인천광역시,강화군,불은면,
2871033000,28,710,330,0,인천광역시,강화군,길상면,
2871034000,28,710,340,0,인천광역시,강화군,화도면,
2871035000,28,710,350,0,인천광역시,강화군,양도면,
2871036000,28,710,360,0,인천광역시,강화군,내가면,
2871037000,28,710,370,0,인천광역시,강화군,하점면,
2871038000,28,710,380,0,인천광역시,강화군,양사면,
2871039000,28,710,390,0,인천광역시,강화군,송해면,
2871040000,28,710,400,0,인천광역시,강화군,교동면,
2871041000,28,710,410,0,인천광역시,강화군,삼산면,
2871042000,28,710,420,0,인천광역시,강화군,서도면,
2872000000,28,720,,,인천광역시,옹진군,,
2872031000,28,720,310,0,인천광역시,옹진군,북도면,
2872033000,28,720,330,0,인천광역시,옹진군,백령면,
2872034000,28,720,340,0,인천광역시,옹진군,대청면,
2872035000,28,720,350,0,인천광역시,옹진군,덕적면,
2872036000,28,720,360,0,인천광역시,옹진군,영흥면,
2872037000,28,720,370,0,인천광역시,옹진군,자월면,
2872038000,28,720,380,0,인천광역시,옹진군,연평면,
2900000000,29,,,,광주광역시,,,
2911000000,29,110,,,광주광역시,동구,,
2911010100,29,110,101,0,광주광역시,동구,대인동,
2911010200,29,110,102,0,광주광역시,동구,금남로5가,
2911010300,29,110,103,0,광주광역시,동구,충장로5가,
2911010400,29,110,104,0,광주광역시,동구,수기동,
2911010500,29,110,105,0,광주광역시,동구,대의동,
2911010600,29,110,106,0,광주광역시,동구,궁동,
2911010700,29,110,107,0,광주광역시,동구,장동,
2911010800,29,110,108,0,광주광역시,동구,동명동,
2911010900,29,110,109,0,광주광역시,동구,계림동,
2911011000,29,110,110,0,광주광역시,동구,산수동,
2911011100,29,110,111,0,광주광역시,동구,지산동,
2911011200,29,110,112,0,광주광역시,동구,남동,
2911011300,29,110,113,0,광주광역시,동구,광산동,
2911011400,29,110,114,0,광주광역시,동구,금동,
2911011500,29,110,115,0,광주광역시,동구,호남동,
2911011600,29,110,116,0,광주광역시,동구,불로동,
2911011700,29,110,117,0,광주광역시,동구,황금동,
2911011800,29,110,118,0,광주광역시,동구,서석동,
2911011900,29,110,119,0,광주광역시,동구,소태동,
2911012000,29,110,120,0,광주광역시,동구,용연동,
2911012100,29,110,121,0,광주광역시,동구,운림동,
2911012200,29,110,122,0,광주광역시,동구,학동,
2911012300,29,110,123,0,광주광역시,동구,월남동,
2911012400,29,110,124,0,광주광역시,동구,선교동,
2911012500,29,110,125,0,광주광역시,동구,내남동,
2911012600,29,110,126,0,광주광역시,동구,용산동,
2911012700,29,110,127,0,광주광역시,동구,충장로1가,
2911012800,29,110,128,0,광주광역시,동구,충장로2가,
2911012900,29,110,129,0,광주광역시,동구,충장로3가,
2911013000,29,110,130,0,광주광역시,동구,충장로4가,
2911013100,29,110,131,0,광주광역시,동구,금남로1가,
2911013200,29,110,132,0,광주광역시,동구,금남로2가,
2911013300,29,110,133,0,광주광역시,동구,금남로3가,
2911013400,29,110,134,0,광주광역시,동구,금남로4가,
2914000000,29,140,,,광주광역시,서구,,
2914010400,29,140,104,0,광주광역시,서구,양동,
2914010600,29,140,106,0,광주광역시,서구,농성동,
2914011500,29,140,115,0,광주광역시,서구,광천동,
2914011600,29,140,116,0,광주광역시,서구,유촌동,
2914011700,29,140,117,0,광주광역시,서구,덕흥동,
2914011800,29,140,118,0,광주광역시,서구,쌍촌동,
2914011900,29,140,119,0,광주광역시,서구,화정동,
2914012000,29,140,120,0,광주광역시,서구,치평동,
2914012100,29,140,121,0,광주광역시,서구,내방동,
2914012500,29,140,125,0,광주광역시,서구,서창동,
2914012600,29,140,126,0,광주광역시,서구,세하동,
2914012700,29,140,127,0,광주광역시,서구,용두동,
2914012800,29,140,128,0,광주광역시,서구,풍암동,
2914012900,29,140,129,0,광주광역시,서구,벽진동,
2914013000,29,140,130,0,광주광역시,서구,금호동,
2914013100,29,140,131,0,광주광역시,서구,마륵동,
2914013200,29,140,132,0,광주광역시,서구,매월동,
2914013300,29,140,133,0,광주광역시,서구,동천동,
2915500000,29,155,,,광주광역시,남구,,
2915510100,29,155,101,0,광주광역시,남구,사동,
2915510200,29,155,102,0,광주광역시,남구,구동,
2915510300,29,155,103,0,광주광역시,남구,서동,
2915510400,29,155,104,0,광주광역시,남구,월산동,
2915510500,29,155,105,0,광주광역시,남구,백운동,
2915510600,29,155,106,0,광주광역시,남구,주월동,
2915510700,29,155,107,0,광주광역시,남구,노대동,
2915510800,29,155,108,0,광주광역시,남구,진월동,
2915510900,29,155,109,0,광주광역시,남구,덕남동,
2915511000,29,155,110,0,광주광역시,남구,행암동,
2915511100,29,155,111,0,광주광역시,남구,임암동,
2915511200,29,155,112,0,광주광역시,남구,송하동,
2915511300,29,155,113,0,광주광역시,남구,양림동,
2915511400,29,155,114,0,광주광역시,남구,방림동,
2915511500,29,155,115,0,광주광역시,남구,봉선동,
2915511600,29,155,116,0,광주광역시,남구,구소동,
2915511700,29,155,117,0,광주광역시,남구,양촌동,
2915511800,29,155,118,0,광주광역시,남구,도금동,
2915511900,29,155,119,0,광주광역시,남구,승촌동,
2915512000,29,155,120,0,광주광역시,남구,지석동,
2915512100,29,155,121,0,광주광역시,남구,압촌동,
2915512200,29,155,122,0,광주광역시,남구,화장동,
2915512300,29,155,123,0,광주광역시,남구,칠석동,
2915512400,29,155,124,0,광주광역시,남구,석정동,
2915512500,29,155,125,0,광주광역시,남구,신장동,
2915512600,29,155,126,0,광주광역시,남구,양과동,
2915512700,29,155,127,0,광주광역시,남구,이장동,
2915512800,29,155,128,0,광주광역시,남구,대지동,
2915512900,29,155,129,0,광주광역시,남구,원산동,
2915513000,29,155,130,0,광주광역시,남구,월성동,
2917000000,29,170,,,광주광역시,북구,,
2917010100,29,170,101,0,광주광역시,북구,중흥동,
2917010200,29,170,102,0,광주광역시,북구,유동,
2917010300,29,170,103,0,광주광역시,북구,누문동,
2917010400,29,170,104,0,광주광역시,북구,북동,
2917010500,29,170,105,0,광주광역시,북구,임동,
2917010600,29,170,106,0,광주광역시,북구,신안동,
2917010700,29,170,107,0,광주광역시,북구,용봉동,
2917010800,29,170,108,0,광주광역시,북구,동림동,
2917010900,29,170,109,0,광주광역시,북구,운암동,
2917011000,29,170,110,0,광주광역시,북구,우산동,
2917011100,29,170,111,0,광주광역시,북구,풍향동,
2917011200,29,170,112,0,광주광역시,북구,문흥동,
2917011300,29,170,113,0,광주광역시,북구,각화동,
2917011400,29,170,114,0,광주광역시,북구,두암동,
2917011500,29,170,115,0,광주광역시,북구,오치동,
2917011600,29,170,116,0,광주광역시,북구,삼각동,
2917011700,29,170,117,0,광주광역시,북구,매곡동,
2917011800,29,170,118,0,광주광역시,북구,충효동,
2917011900,29,170,119,0,광주광역시,북구,덕의동,
2917012000,29,170,120,0,광주광역시,북구,금곡동,
2917012100,29,170,121,0,광주광역시,북구,망월동,
2917012200,29,170,122,0,광주광역시,북구,청풍동,
2917012300,29,170,123,0,광주광역시,북구,화암동,
2917012400,29,170,124,0,광주광역시,북구,장등동,
2917012500,29,170,125,0,광주광역시,북구,운정동,
2917012600,29,170,126,0,광주광역시,북구,본촌동,
2917012700,29,170,127,0,광주광역시,북구,일곡동,
2917012800,29,170,128,0,광주광역시,북구,양산동,
2917012900,29,170,129,0,광주광역시,북구,연제동,
2917013000,29,170,130,0,광주광역시,북구,신용동,
2917013100,29,170,131,0,광주광역시,북구,용두동,
2917013200,29,170,132,0,광주광역시,북구,지야동,
2917013300,29,170,133,0,광주광역시,북구,태령동,
2917013400,29,170,134,0,광주광역시,북구,수곡동,
2917013500,29,170,135,0,광주광역시,북구,효령동,
2917013600,29,170,136,0,광주광역시,북구,용전동,
2917013700,29,170,137,0,광주광역시,북구,용강동,
2917013800,29,170,138,0,광주광역시,북구,생용동,
2917013900,29,170,139,0,광주광역시,북구,월출동,
2917014000,29,170,140,0,광주광역시,북구,대촌동,
2917014100,29,170,141,0,광주광역시,북구,오룡동,
2920000000,29,200,,,광주광역시,광산구,,
2920010100,29,200,101,0,광주광역시,광산구,송정동,
2920010200,29,200,102,0,광주광역시,광산구,도산동,
2920010300,29,200,103,0,광주광역시,광산구,도호동,
2920010400,29,200,104,0,광주광역시,광산구,신촌동,
2920010500,29,200,105,0,광주광역시,광산구,서봉동,
2920010600,29,200,106,0,광주광역시,광산구,운수동,
2920010700,29,200,107,0,광주광역시,광산구,선암동,
2920010800,29,200,108,0,광주광역시,광산구,소촌동,
2920010900,29,200,109,0,광주광역시,광산구,우산동,
2920011000,29,200,110,0,광주광역시,광산구,황룡동,
2920011100,29,200,111,0,광주광역시,광산구,박호동,
2920011200,29,200,112,0,광주광역시,광산구,비아동,
2920011300,29,200,113,0,광주광역시,광산구,도천동,
2920011400,29,200,114,0,광주광역시,광산구,수완동,
2920011500,29,200,115,0,광주광역시,광산구,월계동,
2920011600,29,200,116,0,광주광역시,광산구,쌍암동,
